Track_Name,Track Duration (ms),Popularity,Danceability,Energy,Loudness,Tempo,Acousticness,Speechiness,Instrumentalness,Liveness,Valence
Hoje Rola o Fuzuê (CPX),202071,1,0.527,0.494,-8.856,184.65,0.179,0.406,0.00011,0.299,0.841
Tá na Vida Rasa,127360,6,0.723,0.604,-6.529,139.898,0.153,0.086,0.0,0.105,0.513
Vai Rabetão,246700,15,0.647,0.256,-8.698,104.095,0.37,0.375,0.000405,0.107,0.754
Mochila nas Costas Radinho na Cintura,111447,7,0.863,0.898,-1.323,133.089,0.00341,0.309,0.000763,0.0423,0.831
Ele É Fudido,176500,18,0.799,0.811,-4.994,80.099,0.34,0.451,6.93e-05,0.0496,0.828
Só Ritminho,176712,4,0.887,0.741,1.441,138.098,0.208,0.0921,0.00788,0.0604,0.931
Só o Básico,135903,14,0.735,0.856,-6.835,155.016,0.802,0.0595,0.000432,0.127,0.803
Toca Mandelão,155088,9,0.925,0.708,-3.938,130.057,0.528,0.09,0.00069,0.0412,0.614
Pilota e Vende Rifa,151804,8,0.948,0.942,1.829,133.035,0.119,0.347,0.0,0.0682,0.664
Putona,200045,20,0.66,0.42,-6.062,99.94,0.665,0.415,0.00398,0.079,0.484
Me Separei P006,133433,20,0.569,0.899,-0.549,86.345,0.398,0.374,0.0,0.64,0.79
Ombrim,105230,18,0.941,0.554,-5.03,130.062,0.684,0.115,0.001,0.0981,0.716
Quem Tem Medo do Perigo Eu Rio na Cara do Perigo,84297,6,0.659,0.649,-5.336,130.151,0.00547,0.338,1.83e-06,0.198,0.723
Te Levar Pro Cantin (Carentena),131084,7,0.917,0.501,-8.118,129.956,0.231,0.122,0.000152,0.0965,0.591
Black Friday de Gostosa - Ao Vivo,170621,8,0.861,0.646,-3.763,82.501,0.457,0.059,0.0109,0.0765,0.623
Acabar Essa Tristeza,171711,6,0.548,0.503,-11.103,128.659,0.215,0.364,0.00141,0.046,0.567
Dessa Vez Quem É o Bobo,78666,4,0.774,0.859,-2.939,134.839,0.0787,0.411,0.0,0.129,0.878
Pião de Jetta,208524,8,0.739,0.687,-5.714,122.143,0.11,0.204,0.0,0.229,0.365
O Plano - Ao Vivo,122105,11,0.817,0.765,-4.643,139.977,0.84,0.11,0.0,0.819,0.649
RITMADA DOS ROMÂNTICOS,133537,13,0.775,0.436,-6.953,81.282,0.304,0.43,0.133,0.132,0.643
Deixa,154128,10,0.827,0.664,-6.128,144.874,0.327,0.0441,0.00082,0.105,0.849
Geme Alto pro Seu Soldado,142285,12,0.887,0.626,-6.279,139.998,0.199,0.391,0.0,0.115,0.8
Aquecimento Amassada Maxima Afro Funk,120115,8,0.775,0.677,-7.801,160.105,0.00295,0.296,0.000318,0.108,0.357
Depressão - Ao Vivo,163500,12,0.556,0.768,-3.66,103.571,0.597,0.147,0.00266,0.374,0.588
Joga Esse Bundão,173233,3,0.832,0.536,-4.876,132.986,0.232,0.334,0.000813,0.112,0.7
